Tranc_YearMonth,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,storey_midpoint,address,Tranc_Year,Tranc_Month,flat_type_model
2017-03,PUNGGOL,4 ROOM,615C,EDGEFIELD PLAINS,16 TO 18,92.0,Model A,2012,465000.0,17,"615C, EDGEFIELD PLAINS",2017,3,4 ROOM Model A
2017-03,PUNGGOL,4 ROOM,615A,EDGEFIELD PLAINS,16 TO 18,92.0,Model A,2012,465000.0,17,"615A, EDGEFIELD PLAINS",2017,3,4 ROOM Model A
2017-03,PUNGGOL,4 ROOM,615B,EDGEFIELD PLAINS,13 TO 15,92.0,Model A,2012,465000.0,14,"615B, EDGEFIELD PLAINS",2017,3,4 ROOM Model A
2017-03,PUNGGOL,4 ROOM,301B,PUNGGOL CTRL,07 TO 09,93.0,Premium Apartment,2010,465000.0,8,"301B, PUNGGOL CTRL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,302B,PUNGGOL PL,04 TO 06,93.0,Premium Apartment,2011,465000.0,5,"302B, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,269C,PUNGGOL FIELD,10 TO 12,93.0,Premium Apartment,2013,472000.0,11,"269C, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,302B,PUNGGOL PL,10 TO 12,93.0,Premium Apartment,2011,475000.0,11,"302B, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,301A,PUNGGOL CTRL,13 TO 15,93.0,Premium Apartment,2010,480000.0,14,"301A, PUNGGOL CTRL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,617D,PUNGGOL DR,13 TO 15,95.0,Premium Apartment,2013,480000.0,14,"617D, PUNGGOL DR",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,269C,PUNGGOL FIELD,04 TO 06,99.0,Premium Apartment,2013,480000.0,5,"269C, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,289A,PUNGGOL PL,04 TO 06,95.0,Premium Apartment,2013,480000.0,5,"289A, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,289A,PUNGGOL PL,04 TO 06,98.0,Premium Apartment,2013,490000.0,5,"289A, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,268B,PUNGGOL FIELD,16 TO 18,95.0,Premium Apartment,2013,495000.0,17,"268B, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,267A,PUNGGOL FIELD,04 TO 06,99.0,Premium Apartment,2013,498000.0,5,"267A, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,270A,PUNGGOL FIELD,04 TO 06,99.0,Premium Apartment,2013,500000.0,5,"270A, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,270A,PUNGGOL FIELD,13 TO 15,93.0,Premium Apartment,2013,500000.0,14,"270A, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,269B,PUNGGOL FIELD,13 TO 15,96.0,Premium Apartment,2013,508000.0,14,"269B, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,273D,PUNGGOL PL,04 TO 06,93.0,Premium Apartment,2013,508000.0,5,"273D, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,305D,PUNGGOL DR,13 TO 15,97.0,Premium Apartment,2012,510000.0,14,"305D, PUNGGOL DR",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,289B,PUNGGOL PL,10 TO 12,95.0,Premium Apartment,2013,510000.0,11,"289B, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,268C,PUNGGOL FIELD,13 TO 15,97.0,Premium Apartment,2013,512000.0,14,"268C, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,270C,PUNGGOL FIELD,13 TO 15,97.0,Premium Apartment,2013,518000.0,14,"270C, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,288A,PUNGGOL PL,07 TO 09,95.0,Premium Apartment,2013,518000.0,8,"288A, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,289B,PUNGGOL PL,13 TO 15,96.0,Premium Apartment,2013,520000.0,14,"289B, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,273B,PUNGGOL PL,10 TO 12,93.0,Premium Apartment,2013,520000.0,11,"273B, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,305D,PUNGGOL DR,07 TO 09,97.0,Premium Apartment,2012,522000.0,8,"305D, PUNGGOL DR",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,273C,PUNGGOL PL,13 TO 15,93.0,Premium Apartment,2013,525000.0,14,"273C, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,269B,PUNGGOL FIELD,13 TO 15,97.0,Premium Apartment,2013,538000.0,14,"269B, PUNGGOL FIELD",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,4 ROOM,274D,PUNGGOL PL,16 TO 18,93.0,Premium Apartment,2013,560000.0,17,"274D, PUNGGOL PL",2017,3,4 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,111,EDGEFIELD PLAINS,01 TO 03,112.0,Premium Apartment,2003,378000.0,2,"111, EDGEFIELD PLAINS",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,102D,PUNGGOL FIELD,01 TO 03,110.0,Improved,2002,380000.0,2,"102D, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,173D,PUNGGOL FIELD,10 TO 12,110.0,Improved,2003,395000.0,11,"173D, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,643,PUNGGOL CTRL,04 TO 06,110.0,Premium Apartment,2005,395000.0,5,"643, PUNGGOL CTRL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,175D,PUNGGOL FIELD,04 TO 06,110.0,Improved,2003,401500.0,5,"175D, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,160A,PUNGGOL CTRL,01 TO 03,114.0,Premium Apartment,2004,402000.0,2,"160A, PUNGGOL CTRL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,199D,PUNGGOL FIELD,01 TO 03,110.0,Improved,2003,402000.0,2,"199D, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,176B,EDGEFIELD PLAINS,01 TO 03,110.0,Improved,2003,405000.0,2,"176B, EDGEFIELD PLAINS",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,130,EDGEDALE PLAINS,10 TO 12,111.0,Premium Apartment,2003,410000.0,11,"130, EDGEDALE PLAINS",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,117,EDGEFIELD PLAINS,07 TO 09,113.0,Premium Apartment,2003,410000.0,8,"117, EDGEFIELD PLAINS",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,128B,PUNGGOL FIELD WALK,07 TO 09,110.0,Improved,2003,415000.0,8,"128B, PUNGGOL FIELD WALK",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,105A,EDGEFIELD PLAINS,04 TO 06,110.0,Improved,2003,418000.0,5,"105A, EDGEFIELD PLAINS",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,173A,PUNGGOL FIELD,10 TO 12,110.0,Improved,2003,420000.0,11,"173A, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,166A,PUNGGOL CTRL,07 TO 09,114.0,Premium Apartment,2004,432000.0,8,"166A, PUNGGOL CTRL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,205A,PUNGGOL FIELD,07 TO 09,110.0,Improved,2004,432888.0,8,"205A, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,174B,EDGEDALE PLAINS,10 TO 12,110.0,Improved,2003,435000.0,11,"174B, EDGEDALE PLAINS",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,199C,PUNGGOL FIELD,16 TO 18,110.0,Improved,2003,438000.0,17,"199C, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,648,PUNGGOL CTRL,10 TO 12,110.0,Premium Apartment,2005,440000.0,11,"648, PUNGGOL CTRL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,197B,PUNGGOL FIELD,13 TO 15,112.0,Improved,2003,440888.0,14,"197B, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,102B,PUNGGOL FIELD,16 TO 18,109.0,Improved,2002,445000.0,17,"102B, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,104A,EDGEFIELD PLAINS,16 TO 18,110.0,Improved,2003,450000.0,17,"104A, EDGEFIELD PLAINS",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,637C,PUNGGOL DR,07 TO 09,111.0,Premium Apartment,2005,450000.0,8,"637C, PUNGGOL DR",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,202A,PUNGGOL FIELD,10 TO 12,110.0,Improved,2004,450000.0,11,"202A, PUNGGOL FIELD",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,171B,EDGEDALE PLAINS,16 TO 18,110.0,Improved,2004,455000.0,17,"171B, EDGEDALE PLAINS",2017,3,5 ROOM Improved
2017-03,PUNGGOL,5 ROOM,132,EDGEDALE PLAINS,16 TO 18,111.0,Premium Apartment,2003,458000.0,17,"132, EDGEDALE PLAINS",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,638A,PUNGGOL DR,13 TO 15,112.0,Premium Apartment,2005,460000.0,14,"638A, PUNGGOL DR",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,642D,PUNGGOL DR,16 TO 18,112.0,Premium Apartment,2005,460000.0,17,"642D, PUNGGOL DR",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,649,PUNGGOL CTRL,13 TO 15,110.0,Premium Apartment,2005,477000.0,14,"649, PUNGGOL CTRL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,269C,PUNGGOL FIELD,01 TO 03,112.0,Premium Apartment,2013,518000.0,2,"269C, PUNGGOL FIELD",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,268A,PUNGGOL FIELD,04 TO 06,113.0,Premium Apartment,2013,540000.0,5,"268A, PUNGGOL FIELD",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,618B,PUNGGOL DR,16 TO 18,120.0,Premium Apartment,2013,564000.0,17,"618B, PUNGGOL DR",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,617B,PUNGGOL DR,16 TO 18,118.0,Premium Apartment,2013,565000.0,17,"617B, PUNGGOL DR",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,273C,PUNGGOL PL,01 TO 03,113.0,Premium Apartment,2013,570000.0,2,"273C, PUNGGOL PL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,267C,PUNGGOL FIELD,10 TO 12,113.0,Premium Apartment,2013,590000.0,11,"267C, PUNGGOL FIELD",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,289C,PUNGGOL PL,13 TO 15,116.0,Premium Apartment,2013,605000.0,14,"289C, PUNGGOL PL",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,5 ROOM,270A,PUNGGOL FIELD,04 TO 06,115.0,Premium Apartment,2013,610000.0,5,"270A, PUNGGOL FIELD",2017,3,5 ROOM Premium Apartment
2017-03,PUNGGOL,EXECUTIVE,117,EDGEFIELD PLAINS,04 TO 06,130.0,Premium Apartment,2003,510000.0,5,"117, EDGEFIELD PLAINS",2017,3,EXECUTIVE Premium Apartment
2017-03,PUNGGOL,EXECUTIVE,182,EDGEFIELD PLAINS,10 TO 12,128.0,Premium Apartment,2003,538000.0,11,"182, EDGEFIELD PLAINS",2017,3,EXECUTIVE Premium Apartment
2017-03,PUNGGOL,EXECUTIVE,117,EDGEFIELD PLAINS,10 TO 12,130.0,Premium Apartment,2003,558000.0,11,"117, EDGEFIELD PLAINS",2017,3,EXECUTIVE Premium Apartment
2017-03,PUNGGOL,EXECUTIVE,184,EDGEFIELD PLAINS,10 TO 12,128.0,Premium Apartment,2003,560000.0,11,"184, EDGEFIELD PLAINS",2017,3,EXECUTIVE Premium Apartment
2017-03,PUNGGOL,EXECUTIVE,118,EDGEFIELD PLAINS,16 TO 18,130.0,Premium Apartment,2003,568888.0,17,"118, EDGEFIELD PLAINS",2017,3,EXECUTIVE Premium Apartment
2017-03,QUEENSTOWN,2 ROOM,86,C'WEALTH CL,07 TO 09,46.0,Standard,1967,208000.0,8,"86, C'WEALTH CL",2017,3,2 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,97,C'WEALTH CRES,10 TO 12,59.0,Standard,1970,265000.0,11,"97, C'WEALTH CRES",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,110,C'WEALTH CRES,07 TO 09,60.0,Standard,1969,300000.0,8,"110, C'WEALTH CRES",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,111,C'WEALTH CRES,01 TO 03,65.0,Standard,1969,305000.0,2,"111, C'WEALTH CRES",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,82,C'WEALTH CL,07 TO 09,60.0,Standard,1967,308000.0,8,"82, C'WEALTH CL",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,04 TO 06,60.0,Standard,1967,310000.0,5,"94, C'WEALTH DR",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,83,C'WEALTH CL,04 TO 06,60.0,Standard,1967,316000.0,5,"83, C'WEALTH CL",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,3,GHIM MOH RD,01 TO 03,65.0,Improved,1976,318000.0,2,"3, GHIM MOH RD",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,85,C'WEALTH CL,04 TO 06,58.0,Standard,1967,320000.0,5,"85, C'WEALTH CL",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,94,C'WEALTH DR,07 TO 09,60.0,Standard,1967,320000.0,8,"94, C'WEALTH DR",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,164,STIRLING RD,01 TO 03,66.0,Improved,1970,320000.0,2,"164, STIRLING RD",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,88,C'WEALTH CL,07 TO 09,58.0,Standard,1967,325000.0,8,"88, C'WEALTH CL",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,168,STIRLING RD,07 TO 09,60.0,Improved,1971,325000.0,8,"168, STIRLING RD",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,98,C'WEALTH CRES,04 TO 06,68.0,Standard,1970,335000.0,5,"98, C'WEALTH CRES",2017,3,3 ROOM Standard
2017-03,QUEENSTOWN,3 ROOM,161,MEI LING ST,01 TO 03,72.0,Improved,1970,335000.0,2,"161, MEI LING ST",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,1,DOVER RD,04 TO 06,65.0,Improved,1975,339800.0,5,"1, DOVER RD",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,6,GHIM MOH RD,04 TO 06,65.0,Improved,1976,350000.0,5,"6, GHIM MOH RD",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,4,GHIM MOH RD,04 TO 06,65.0,Improved,1976,368000.0,5,"4, GHIM MOH RD",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,162,MEI LING ST,10 TO 12,76.0,Improved,1970,395000.0,11,"162, MEI LING ST",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,11,HOLLAND DR,10 TO 12,65.0,Improved,1975,400000.0,11,"11, HOLLAND DR",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,160,MEI LING ST,04 TO 06,72.0,Improved,1970,402000.0,5,"160, MEI LING ST",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,6,HOLLAND CL,22 TO 24,65.0,Improved,1974,410000.0,23,"6, HOLLAND CL",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,11,HOLLAND DR,04 TO 06,73.0,Improved,1975,425000.0,5,"11, HOLLAND DR",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,12,HOLLAND AVE,10 TO 12,65.0,Improved,1975,445000.0,11,"12, HOLLAND AVE",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,160,MEI LING ST,13 TO 15,72.0,Improved,1970,455000.0,14,"160, MEI LING ST",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,12,HOLLAND AVE,10 TO 12,73.0,Improved,1975,480000.0,11,"12, HOLLAND AVE",2017,3,3 ROOM Improved
2017-03,QUEENSTOWN,3 ROOM,61B,STRATHMORE AVE,10 TO 12,69.0,Model A,2011,530000.0,11,"61B, STRATHMORE AVE",2017,3,3 ROOM Model A
2017-03,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,28 TO 30,67.0,Model A,2013,545000.0,29,"26, GHIM MOH LINK",2017,3,3 ROOM Model A
2017-03,QUEENSTOWN,3 ROOM,18B,HOLLAND DR,07 TO 09,67.0,Model A,2012,545000.0,8,"18B, HOLLAND DR",2017,3,3 ROOM Model A
2017-03,QUEENSTOWN,3 ROOM,26,GHIM MOH LINK,25 TO 27,67.0,Model A,2013,547000.0,26,"26, GHIM MOH LINK",2017,3,3 ROOM Model A
2017-03,QUEENSTOWN,3 ROOM,18A,HOLLAND DR,37 TO 39,67.0,Model A,2012,600000.0,38,"18A, HOLLAND DR",2017,3,3 ROOM Model A
2017-03,QUEENSTOWN,3 ROOM,56,STIRLING RD,01 TO 03,108.0,Terrace,1968,870000.0,2,"56, STIRLING RD",2017,3,3 ROOM Terrace
2017-03,QUEENSTOWN,3 ROOM,55,STIRLING RD,01 TO 03,84.0,Terrace,1968,888888.88,2,"55, STIRLING RD",2017,3,3 ROOM Terrace
2017-03,QUEENSTOWN,4 ROOM,17,DOVER CRES,04 TO 06,92.0,Model A,2003,520000.0,5,"17, DOVER CRES",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,5,DOVER CRES,07 TO 09,94.0,New Generation,1979,540000.0,8,"5, DOVER CRES",2017,3,4 ROOM New Generation
2017-03,QUEENSTOWN,4 ROOM,161,MEI LING ST,19 TO 21,85.0,Improved,1970,556000.0,20,"161, MEI LING ST",2017,3,4 ROOM Improved
2017-03,QUEENSTOWN,4 ROOM,21,QUEEN'S CL,07 TO 09,107.0,Model A,1996,600000.0,8,"21, QUEEN'S CL",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,20,QUEEN'S CL,16 TO 18,107.0,Model A,1996,635000.0,17,"20, QUEEN'S CL",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,55,STRATHMORE AVE,10 TO 12,95.0,Model A,2002,655000.0,11,"55, STRATHMORE AVE",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,18D,HOLLAND DR,01 TO 03,92.0,Model A,2012,670000.0,2,"18D, HOLLAND DR",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,30,HOLLAND CL,13 TO 15,105.0,Model A,1997,720000.0,14,"30, HOLLAND CL",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,91,TANGLIN HALT RD,22 TO 24,90.0,Model A,2008,760000.0,23,"91, TANGLIN HALT RD",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,28A,DOVER CRES,22 TO 24,95.0,Model A,2012,780000.0,23,"28A, DOVER CRES",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,130,CLARENCE LANE,19 TO 21,103.0,Model A,1996,788000.0,20,"130, CLARENCE LANE",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,28,GHIM MOH LINK,31 TO 33,92.0,Model A,2013,788000.0,32,"28, GHIM MOH LINK",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,28,GHIM MOH LINK,40 TO 42,92.0,Model A,2013,795000.0,41,"28, GHIM MOH LINK",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,4 ROOM,130,CLARENCE LANE,13 TO 15,105.0,Model A,1996,800000.0,14,"130, CLARENCE LANE",2017,3,4 ROOM Model A
2017-03,QUEENSTOWN,5 ROOM,27,DOVER CRES,10 TO 12,120.0,Standard,1976,726000.0,11,"27, DOVER CRES",2017,3,5 ROOM Standard
2017-03,QUEENSTOWN,5 ROOM,27,DOVER CRES,16 TO 18,123.0,Standard,1976,751000.0,17,"27, DOVER CRES",2017,3,5 ROOM Standard
2017-03,QUEENSTOWN,5 ROOM,80,STRATHMORE AVE,04 TO 06,126.0,Improved,1993,788000.0,5,"80, STRATHMORE AVE",2017,3,5 ROOM Improved
2017-03,QUEENSTOWN,5 ROOM,7,GHIM MOH RD,25 TO 27,117.0,Standard,1977,790000.0,26,"7, GHIM MOH RD",2017,3,5 ROOM Standard
2017-03,QUEENSTOWN,5 ROOM,22,GHIM MOH LINK,13 TO 15,113.0,Improved,2013,810000.0,14,"22, GHIM MOH LINK",2017,3,5 ROOM Improved
2017-03,QUEENSTOWN,5 ROOM,12,DOVER CL EAST,16 TO 18,117.0,Standard,1978,820000.0,17,"12, DOVER CL EAST",2017,3,5 ROOM Standard
2017-03,QUEENSTOWN,5 ROOM,60,STRATHMORE AVE,28 TO 30,110.0,Improved,2000,868000.0,29,"60, STRATHMORE AVE",2017,3,5 ROOM Improved
2017-03,QUEENSTOWN,5 ROOM,81,STRATHMORE AVE,16 TO 18,130.0,Model A,1993,890000.0,17,"81, STRATHMORE AVE",2017,3,5 ROOM Model A
2017-03,QUEENSTOWN,5 ROOM,28A,DOVER CRES,28 TO 30,124.0,Improved,2012,939999.0,29,"28A, DOVER CRES",2017,3,5 ROOM Improved
2017-03,QUEENSTOWN,5 ROOM,28A,DOVER CRES,34 TO 36,124.0,Improved,2012,940000.0,35,"28A, DOVER CRES",2017,3,5 ROOM Improved
2017-03,QUEENSTOWN,5 ROOM,23,GHIM MOH LINK,16 TO 18,113.0,Improved,2013,955000.0,17,"23, GHIM MOH LINK",2017,3,5 ROOM Improved
2017-03,QUEENSTOWN,EXECUTIVE,147,MEI LING ST,01 TO 03,156.0,Maisonette,1995,925000.0,2,"147, MEI LING ST",2017,3,EXECUTIVE Maisonette
2017-03,SEMBAWANG,4 ROOM,485,ADMIRALTY LINK,10 TO 12,85.0,Model A2,2003,304000.0,11,"485, ADMIRALTY LINK",2017,3,4 ROOM Model A2
2017-03,SEMBAWANG,4 ROOM,335,SEMBAWANG CL,04 TO 06,100.0,Model A,1999,318000.0,5,"335, SEMBAWANG CL",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,470,SEMBAWANG DR,10 TO 12,91.0,Model A,2000,330000.0,11,"470, SEMBAWANG DR",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,401,ADMIRALTY LINK,10 TO 12,90.0,Model A,2001,346888.0,11,"401, ADMIRALTY LINK",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,501A,WELLINGTON CIRCLE,07 TO 09,90.0,Model A,2001,353800.0,8,"501A, WELLINGTON CIRCLE",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,493,ADMIRALTY LINK,10 TO 12,90.0,Model A,2004,358000.0,11,"493, ADMIRALTY LINK",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,487,ADMIRALTY LINK,04 TO 06,94.0,Model A,2010,360000.0,5,"487, ADMIRALTY LINK",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,300,CANBERRA RD,01 TO 03,100.0,Model A,1998,360000.0,2,"300, CANBERRA RD",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,589C,MONTREAL DR,10 TO 12,90.0,Model A,2002,360000.0,11,"589C, MONTREAL DR",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,331,SEMBAWANG CL,13 TO 15,100.0,Model A,1999,360000.0,14,"331, SEMBAWANG CL",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,490,ADMIRALTY LINK,10 TO 12,94.0,Model A,2010,365000.0,11,"490, ADMIRALTY LINK",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,589A,MONTREAL DR,07 TO 09,86.0,Model A2,2002,365000.0,8,"589A, MONTREAL DR",2017,3,4 ROOM Model A2
2017-03,SEMBAWANG,4 ROOM,356B,ADMIRALTY DR,07 TO 09,95.0,Premium Apartment,2001,370000.0,8,"356B, ADMIRALTY DR",2017,3,4 ROOM Premium Apartment
2017-03,SEMBAWANG,4 ROOM,488,ADMIRALTY LINK,04 TO 06,96.0,Model A,2010,370888.0,5,"488, ADMIRALTY LINK",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,357B,ADMIRALTY DR,10 TO 12,95.0,Premium Apartment,2001,375000.0,11,"357B, ADMIRALTY DR",2017,3,4 ROOM Premium Apartment
2017-03,SEMBAWANG,4 ROOM,490,ADMIRALTY LINK,10 TO 12,94.0,Model A,2010,378000.0,11,"490, ADMIRALTY LINK",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,501C,WELLINGTON CIRCLE,10 TO 12,91.0,Model A,2001,380000.0,11,"501C, WELLINGTON CIRCLE",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,469,ADMIRALTY DR,10 TO 12,102.0,Premium Apartment,2001,385000.0,11,"469, ADMIRALTY DR",2017,3,4 ROOM Premium Apartment
2017-03,SEMBAWANG,4 ROOM,322,SEMBAWANG CL,13 TO 15,101.0,Model A,1999,388000.0,14,"322, SEMBAWANG CL",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,4 ROOM,466C,SEMBAWANG DR,16 TO 18,91.0,Premium Apartment,2006,405000.0,17,"466C, SEMBAWANG DR",2017,3,4 ROOM Premium Apartment
2017-03,SEMBAWANG,4 ROOM,352B,CANBERRA RD,07 TO 09,93.0,Model A,2001,425000.0,8,"352B, CANBERRA RD",2017,3,4 ROOM Model A
2017-03,SEMBAWANG,5 ROOM,483,ADMIRALTY LINK,04 TO 06,111.0,Improved,2004,358000.0,5,"483, ADMIRALTY LINK",2017,3,5 ROOM Improved
